customer_id,first_name,last_name,email,phone_number,gender,date_of_birth,city,state,country,postal_code,loyalty_tier,registration_date,is_active
C30F5DD30,Todd,Zavala,shawnwilliams@example.com,24124570,Male,1955-08-02,South Linda,Australian Capital Territory,Australia,2914,Bronze,2024-01-23,True
CD9D803D7,Kathryn,Douglas,mendezkatherine@example.org,+61851495757,Female,1959-06-16,Williamsside,Western Australia,Australia,0227,Silver,2025-09-19,True
C51D2C401,Monica,Ray,yboyer@example.com,(02).1685.2795,Female,1948-05-20,Port Andrewfurt,Queensland,Australia,5128,Silver,2025-01-16,True
C98665E77,Mary,Williams,darren76@example.org,+61.434.895.210,Female,1947-11-12,Ernesttown,Australian Capital Territory,Australia,2870,Bronze,2024-01-20,True
CD4900ED2,Katie,Mendez,bvalencia@example.com,5142-9509,Female,2005-05-14,Lake Markbury,Western Australia,Australia,2920,Bronze,2024-12-14,True
CC4544BCF,Michelle,Mcbride,ohenry@example.org,07-4080-5188,Female,1960-08-10,Lake Sara,Western Australia,Australia,2903,Silver,2023-06-04,True
CFF269D19,Rachel,Roberts,ugutierrez@example.org,0470.561.706,Female,1995-10-01,Holmesmouth,Western Australia,Australia,2926,Platinum,2023-09-13,True
C9E3F0E35,Ashley,Porter,stewartdean@example.org,+61-426-157-712,Female,1996-01-04,Kimtown,Australian Capital Territory,Australia,3831,Gold,2021-12-08,True
C9EA21A95,Laura,Murray,zrobinson@example.com,+61-3-5667-4958,Female,1967-05-29,Brownville,Queensland,Australia,6489,Silver,2024-03-12,True
C49ED59DC,Rachel,Cross,cassie91@example.com,9490 6637,Female,1993-06-12,St. Brenda,South Australia,Australia,2102,Bronze,2024-08-30,True
C832A34EB,Laurie,Bailey,adam60@example.net,+61 8 9836 7578,Female,1976-11-03,Derekport,Western Australia,Australia,2619,Bronze,2022-07-07,True
CD10EBC45,Jasmine,Benjamin,jamiegordon@example.net,7809 4312,Female,1969-01-10,St. Jenniferland,Queensland,Australia,2686,Gold,2023-03-17,True
C856274EB,Scott,Hale,anthony73@example.org,+61-3-1977-9910,Male,2002-10-30,St. Kimberly,Victoria,Australia,2919,Bronze,2024-06-11,False
CC2E9867C,Scott,Hammond,lowekatherine@example.com,+61.2.6535.9808,Male,1977-05-11,Brianton,Northern Territory,Australia,2686,Bronze,2022-12-15,True
CDE76E1F3,Carrie,Richardson,ihoover@example.net,+61 8 1903 1179,Female,1951-02-06,Lake Carlosberg,Victoria,Australia,2611,Bronze,2023-06-01,True
CFC14AF46,Paul,Haynes,allenchristopher@example.org,+61-7-8923-7437,Male,1974-05-09,Donnafort,Northern Territory,Australia,6292,Bronze,2025-02-19,True
C298B913F,Meagan,Ellis,andrea17@example.com,02-8394-7858,Female,1979-08-14,Harperland,Australian Capital Territory,Australia,2643,Bronze,2025-10-21,True
C5FEF74EE,Brandon,Terrell,anthony21@example.com,(02).7427.2101,Male,1960-07-10,Sarahland,Tasmania,Australia,2994,Platinum,2024-10-31,True
CD6D2A817,Caleb,Hicks,thomas56@example.net,+61 416 274 823,Male,1962-12-27,Harriston,Australian Capital Territory,Australia,7097,Silver,2026-01-08,True
C0A9EB4E4,Theresa,Beck,gfoster@example.net,+61 412 355 411,Female,2000-07-05,East Larry,Tasmania,Australia,2675,Silver,2024-05-02,True
C50B73863,Ryan,Shaw,elizabethwilson@example.net,08.3962.9948,Male,1974-11-08,Barnesview,Northern Territory,Australia,2693,Bronze,2025-09-20,True
C65A586B4,Jeremy,Salas,colton81@example.org,0493.201.576,Male,1951-07-10,Lindamouth,Australian Capital Territory,Australia,2265,Bronze,2024-08-01,True
CAA5BB807,Phillip,Hammond,courtney39@example.org,+61298011177,Male,1950-12-02,Stephaniemouth,New South Wales,Australia,1490,Silver,2025-09-29,True
C1952E49D,Melissa,Griffin,vanessa01@example.net,03-7609-8533,Female,1981-02-22,Reyesport,Western Australia,Australia,6394,Bronze,2022-07-18,True
CA8ABB97C,Ashley,Tanner,estafford@example.org,0435.230.515,Female,1996-01-20,Mitchellberg,New South Wales,Australia,2677,Silver,2025-10-21,True
C8E08CEBA,John,Charles,garrett30@example.com,+61.7.0165.6591,Male,1986-07-03,Keithton,Tasmania,Australia,2813,Bronze,2023-09-16,False
C46783DC8,Donna,Reyes,christopher69@example.org,(07) 7253 5730,Female,1947-10-25,Rodriguezmouth,Northern Territory,Australia,2914,Bronze,2024-07-17,True
C26D8A75D,Andrew,Wiggins,stephanie48@example.com,+61 2 8525 1568,Male,2003-02-09,New Lori,Western Australia,Australia,2689,Silver,2021-08-17,True
C91A84D4B,Monica,Smith,sandraparsons@example.net,+61.460.302.047,Female,1975-06-27,South Philipfurt,Western Australia,Australia,2928,Bronze,2025-03-09,False
C390C562B,Rebecca,Perry,anneclark@example.net,5179.3905,Female,1958-10-28,Port Jay,Tasmania,Australia,2740,Bronze,2026-03-17,False
C7ACCCE47,Teresa,Clark,hodgeslori@example.org,0838223036,Female,1990-04-29,Stephanieborough,Northern Territory,Australia,2920,Bronze,2026-04-20,False
C9C77AB3E,Vincent,Wilson,ilozano@example.org,+61 483 849 305,Male,1967-09-25,Erinberg,Tasmania,Australia,9529,Bronze,2021-11-14,True
C3BC98020,Linda,Leon,dgreen@example.org,0470 306 975,Female,1947-07-12,North Alexanderhaven,Victoria,Australia,2920,Bronze,2022-09-09,True
C07F0AEC3,Jeffrey,Miller,ann75@example.net,(03)-7920-5195,Male,1952-05-12,North Kayla,Queensland,Australia,2961,Gold,2021-10-18,True
C4ED73831,Lisa,Lowery,mariamartinez@example.com,0743537141,Female,1986-05-27,Michaelview,Australian Capital Territory,Australia,2619,Bronze,2023-04-25,True
CAA3133DA,Julie,Anderson,russellamber@example.net,0491-802-834,Female,1999-12-19,Annemouth,New South Wales,Australia,2550,Gold,2024-09-29,False
CD36FB440,Jared,Cook,aguilarcaitlin@example.org,0448 852 389,Male,1996-09-14,South Carla,Australian Capital Territory,Australia,0287,Bronze,2024-03-07,True
CBD0BAD15,Jo,Fox,storres@example.org,+61.432.174.062,Female,2001-03-09,Joshuafort,Western Australia,Australia,2921,Gold,2024-09-07,True
C27A89901,Katrina,Wright,christophermoore@example.org,+61-461-358-359,Female,1966-12-15,New William,Queensland,Australia,2460,Bronze,2025-06-19,True
CA67CD76D,Mary,Allen,julianhall@example.org,+61.413.354.204,Female,1968-03-09,Maldonadochester,Australian Capital Territory,Australia,2620,Silver,2022-10-13,True
C48DAE607,Brian,Stein,cameronaaron@example.org,+61-2-2181-4887,Male,2005-07-30,Timothytown,South Australia,Australia,2682,Bronze,2022-08-09,False
CB4EC4F01,Amanda,Hoover,carlosgarza@example.net,+61-470-436-259,Female,1950-07-12,Samuelchester,New South Wales,Australia,2500,Bronze,2022-05-09,True
C39CB9081,Monica,Kent,wmercado@example.net,+61-449-455-204,Female,1955-08-13,East Leslie,Tasmania,Australia,2045,Silver,2026-05-25,True
CA9AA5803,Thomas,King,scottsmith@example.com,(02)-4174-3039,Male,1953-11-03,New Tracy,Tasmania,Australia,2918,Bronze,2024-12-03,True
CEFD92D49,Mary,Boyd,frenchmary@example.com,96142800,Female,1962-02-13,St. Christian,Australian Capital Territory,Australia,2972,Bronze,2023-09-27,True
CF11F33F9,Stacey,Madden,dale72@example.net,(08)-1859-2204,Female,1977-07-21,Nicholasshire,Northern Territory,Australia,2496,Bronze,2025-08-09,True
C08DCFE68,Richard,Jimenez,pedwards@example.net,0494-303-352,Male,1991-01-23,New Victoriaberg,Queensland,Australia,2632,Bronze,2024-06-08,True
C22C76FEE,Michael,Bright,jessica82@example.org,+61 473 126 912,Male,1972-08-15,Mariaport,Tasmania,Australia,2915,Gold,2023-03-12,False
CA8D85768,Kirsten,Ruiz,josephgarcia@example.com,0751483065,Female,1999-10-20,East Amy,Tasmania,Australia,2931,Silver,2026-08-08,True
CE7706737,Timothy,Foster,rebeccastein@example.net,0757235871,Male,1961-01-29,North Melissaberg,Western Australia,Australia,0874,Bronze,2021-08-15,True
C4C54E948,Joshua,Boyd,willie73@example.net,+61.420.534.318,Male,1959-11-19,Port Elizabeth,New South Wales,Australia,5256,Silver,2022-05-03,True
CACD9EBDC,Eric,Wolf,kpotter@example.net,0415.734.093,Male,1975-09-16,North Derrick,New South Wales,Australia,7807,Bronze,2024-02-29,True
C48A22D89,David,Jennings,andrea79@example.org,07.2038.7802,Male,1985-09-09,West Kristibury,Victoria,Australia,2619,Bronze,2022-10-22,True
C38646F33,Adam,Wilson,jonesricardo@example.org,0461 427 092,Male,2005-01-09,St. Jorge,New South Wales,Australia,4705,Silver,2022-05-12,True
C457E9D88,Joshua,Clark,matthew19@example.com,0439.506.549,Male,1947-05-09,Lake Brandon,Northern Territory,Australia,2995,Bronze,2025-02-08,True
C8921BAA7,Trevor,Chang,brianklein@example.org,03-3397-4315,Male,1979-12-02,St. Ryan,New South Wales,Australia,2920,Platinum,2025-02-15,True
C2F1A8A4E,Diane,Shaw,tbenson@example.com,07 6994 3326,Female,1979-09-20,Walkerhaven,Northern Territory,Australia,3655,Bronze,2025-11-04,True
CA17B967B,Kara,Robinson,nmann@example.org,05341379,Female,1985-10-06,South Ryanside,Northern Territory,Australia,2689,Bronze,2026-01-09,True
CBAA72620,Andrew,Austin,hvang@example.net,+61.3.7896.1756,Male,2006-08-30,Port Marcohaven,South Australia,Australia,2986,Silver,2026-07-17,True
C0B8E0FCB,Peter,Murray,mwhite@example.net,5499 8882,Male,1960-10-24,New Donna,Tasmania,Australia,0296,Silver,2022-01-02,True
C9474970B,Peter,Knight,xchen@example.com,(08) 4885 1247,Male,1967-10-06,Sandraport,Victoria,Australia,2648,Bronze,2024-04-17,True
C71F8BD28,Jessica,Spears,stevenwilliams@example.net,0484.881.023,Female,1971-12-05,Jonesmouth,Victoria,Australia,2979,Bronze,2024-05-31,True
C50E77BF0,Roger,Nguyen,xmeyers@example.com,7672.7336,Male,1968-11-13,Candacestad,Australian Capital Territory,Australia,2920,Bronze,2024-07-02,True
C889E606B,Mitchell,Washington,umunoz@example.org,7680.3001,Male,1983-03-25,Patrickburgh,Western Australia,Australia,2958,Gold,2023-05-20,True
CBA46FE8F,Melissa,Shannon,ronald48@example.com,08.7282.6161,Female,1960-01-12,Kellyhaven,Australian Capital Territory,Australia,2189,Bronze,2025-05-23,False
C35AA6C28,Tanya,Johnston,anthonydaniels@example.org,+61.8.5549.5929,Female,1979-12-08,St. Jeffrey,Northern Territory,Australia,2328,Bronze,2026-06-09,True
C37278E9B,Tracy,Everett,brittany10@example.org,02-3321-6006,Female,1954-08-02,South Selena,New South Wales,Australia,2613,Bronze,2026-08-10,True
C4441B1BA,Aaron,Mills,millercarlos@example.org,(07)03799892,Male,1997-05-25,Fostermouth,Australian Capital Territory,Australia,2292,Bronze,2025-05-24,True
C2102C442,Benjamin,Dunlap,fordmike@example.org,+61.3.5523.5454,Male,1981-05-28,St. Claireberg,Victoria,Australia,2634,Platinum,2022-10-23,True
C0104761A,Jordan,Jacobs,jennifer64@example.net,0436-277-347,Male,1980-01-10,Mccarthyport,Queensland,Australia,2945,Bronze,2026-05-19,True
C559540D1,Andre,Mason,hartzachary@example.com,+61739321056,Male,1964-09-23,Alyssaview,Northern Territory,Australia,2681,Bronze,2022-12-18,True
CA99F3320,Connie,Garcia,brent87@example.org,84427167,Female,1953-10-08,Sierrafort,Australian Capital Territory,Australia,2607,Silver,2023-05-29,True
C603B091C,Omar,Pollard,karen63@example.org,(07) 5972 8854,Male,2004-09-03,East Xavierville,Victoria,Australia,2607,Bronze,2024-05-06,True
CDB977760,Marc,Green,holly51@example.com,+61876400311,Male,1996-08-28,East Pamelaside,Northern Territory,Australia,2671,Silver,2025-05-28,True
C28D9987D,Chad,Ortiz,lauramendoza@example.com,08.6665.0619,Male,1972-02-05,Stephanieside,Northern Territory,Australia,2931,Bronze,2022-05-11,True
C1B5136A3,Gloria,White,vanessa50@example.com,3806.9348,Female,1949-01-05,Thomaston,South Australia,Australia,2618,Bronze,2022-01-20,True
CBD2C50AE,Ashley,Dorsey,ljenkins@example.org,(07)-0217-0763,Female,1992-04-19,West Johnshire,Queensland,Australia,2920,Bronze,2025-03-30,True
C2555F685,Kim,Hernandez,coreymartinez@example.com,+61 3 8921 0502,Female,1968-08-17,Sanchezville,Western Australia,Australia,1379,Bronze,2025-08-15,True
C244DA373,Robert,Day,cboyer@example.org,0211410611,Male,1986-11-08,New Kirsten,New South Wales,Australia,2926,Silver,2024-09-19,True
C640620F5,Renee,Adams,smithallison@example.net,(08) 0448 9276,Female,1948-08-13,Rachelville,South Australia,Australia,2623,Gold,2021-11-19,True
C8B8C03EE,Fred,Peters,ecisneros@example.org,+61 412 322 244,Male,1952-05-21,Jessicamouth,New South Wales,Australia,2608,Bronze,2024-11-29,True
CEE0656D4,Wanda,Rodriguez,elizabethdavis@example.net,(07)32357461,Female,1959-05-16,Williamsside,Northern Territory,Australia,2905,Bronze,2025-11-10,True
C5D846CEF,Christopher,Wiley,mosleyrobert@example.com,0882523305,Male,1989-02-18,Henrychester,Western Australia,Australia,2927,Bronze,2022-12-08,True
C218AE381,Mary,Hester,derrick79@example.org,5849 9549,Female,2003-01-24,Johnchester,Victoria,Australia,2702,Silver,2021-08-24,True
CDBFDF273,Shelly,Moreno,martinkristin@example.com,+61.3.3246.7561,Female,1973-01-01,Jaredstad,New South Wales,Australia,2918,Silver,2025-12-12,True
C16779E8D,Theresa,Harris,alexander45@example.com,7287.8250,Female,1950-07-05,Deniseside,Queensland,Australia,4978,Bronze,2022-01-14,True
CC381EA62,Matthew,Hart,banderson@example.com,0479.350.876,Male,1997-04-19,Williamhaven,Western Australia,Australia,2974,Silver,2021-08-22,True
CF65F5C6A,Maria,Moore,christophernguyen@example.org,0762253215,Female,1996-08-20,Bonnieborough,South Australia,Australia,2657,Bronze,2026-01-29,True
C41D85061,Ashley,Saunders,annaescobar@example.net,(07)19179603,Female,1970-10-28,West Jerome,New South Wales,Australia,2911,Bronze,2022-06-14,True
CC7B3E608,Patrick,Clark,christopherduran@example.com,+61 410 550 323,Male,2008-02-09,Sandramouth,Northern Territory,Australia,2938,Bronze,2023-11-10,True
C3B3F7FE5,Margaret,Roberts,christopherpatrick@example.net,7798 9417,Female,1976-02-18,St. Christopherport,Western Australia,Australia,2631,Bronze,2026-07-09,False
C034DBF08,Justin,Lopez,julia22@example.org,9509.6371,Male,1991-02-05,Eriktown,Queensland,Australia,2919,Silver,2024-11-17,True
CA8C765FE,Elizabeth,Ramos,webbjon@example.org,0319066591,Female,1980-07-19,Wilsonville,Western Australia,Australia,2910,Silver,2025-05-17,True
CE19D7732,Glenda,Morrison,urichards@example.org,+61333105336,Female,2005-06-30,Port Joshuachester,South Australia,Australia,2049,Bronze,2022-01-05,True
CD2650B66,Joseph,Walsh,dana29@example.org,0467 392 911,Male,1946-05-12,North Steve,Australian Capital Territory,Australia,1773,Bronze,2023-11-01,True
CDF22C094,Jesse,Leonard,jennathompson@example.org,0490.283.440,Male,1987-04-13,South Elizabethmouth,Queensland,Australia,0890,Bronze,2022-10-09,False
CC67AA698,Jose,Sullivan,howardrobin@example.com,1579 5508,Male,2005-03-23,Georgemouth,Western Australia,Australia,2920,Bronze,2025-09-17,True
C5B0A78C2,Kayla,Elliott,coltonbaldwin@example.org,(03)81000953,Female,1987-03-19,Perezton,Western Australia,Australia,2146,Bronze,2024-05-11,True
CA4091E41,Colleen,Allen,yshaw@example.com,0496.640.844,Female,1968-07-10,Schneiderfort,Australian Capital Territory,Australia,4793,Gold,2023-10-03,True
C38E66C48,Bridget,Franklin,christy44@example.net,0428-554-597,Female,1964-10-23,North Brandontown,New South Wales,Australia,2623,Bronze,2026-07-04,True
C614D0F38,Joseph,May,ruizjennifer@example.com,1289-7014,Male,1960-05-18,Bettymouth,Queensland,Australia,2952,Bronze,2023-11-19,True
CC46D05C6,Christina,Simpson,gmiller@example.net,+61 467 195 566,Female,1947-05-06,Sabrinaview,Queensland,Australia,2680,Bronze,2024-08-01,False
CFC8313B4,Matthew,Steele,iblack@example.com,(02).9607.4946,Male,1949-05-03,Port Stacieburgh,Queensland,Australia,0959,Silver,2025-02-10,True
CF61D1A7B,Andrew,Morgan,austin45@example.org,(02)80097374,Male,1970-02-24,Carpenterberg,Australian Capital Territory,Australia,2476,Silver,2025-01-13,True
C5FCCC50C,Maria,Thomas,twood@example.net,0489.199.034,Female,1956-01-17,Hansenburgh,Victoria,Australia,2943,Bronze,2022-09-04,True
CDE0862B5,Kevin,White,santiagogarrett@example.com,03.2131.4817,Male,2002-08-10,New Amyburgh,Northern Territory,Australia,2619,Platinum,2023-01-20,True
C597BAF62,Stephanie,Harvey,maureengraham@example.net,09448024,Female,1995-08-21,East Timothy,Western Australia,Australia,2994,Gold,2025-11-30,True
C4DB9620D,Glenda,Smith,gwatson@example.com,+61-3-6226-1819,Female,1958-01-23,New Kellyburgh,South Australia,Australia,2979,Platinum,2023-09-08,True
C14ED4274,Jocelyn,Wilson,ebradshaw@example.com,(08)38776229,Female,1994-06-02,Lawrencefurt,Queensland,Australia,0261,Gold,2025-01-17,False
C3ADDCA85,Joel,Walls,stonebrandi@example.net,+61 7 5664 3825,Male,1969-12-25,Morganville,New South Wales,Australia,4133,Silver,2024-06-02,True
C73F97331,Lawrence,Wilson,villarrealheather@example.org,0464.640.607,Male,1999-08-10,Lake Andrewtown,Queensland,Australia,2750,Bronze,2025-09-09,True
CCFBEF4B5,Danny,Wright,mendeznatalie@example.com,9223.1793,Male,1951-01-06,Lake Joshua,Northern Territory,Australia,2685,Bronze,2023-05-17,True
C0C466D63,Janet,Savage,lwilliams@example.org,08-4013-3194,Female,1985-03-02,North Brittanyview,Australian Capital Territory,Australia,1940,Silver,2025-03-14,False
CF9E76F39,Jennifer,Reed,barrraymond@example.org,9406.2107,Female,1981-06-05,North Susan,Queensland,Australia,2785,Silver,2024-08-06,False
C0D72EAA6,Brenda,Medina,jason90@example.org,(02).3118.8489,Female,1989-01-26,North Scottburgh,New South Wales,Australia,7544,Bronze,2022-10-23,True
CB279EE1B,Suzanne,Fuentes,russellgreen@example.net,+61 437 488 630,Female,2006-09-15,New Brianshire,Northern Territory,Australia,7970,Silver,2026-04-17,True
C716403D8,Jennifer,Johnson,dmiranda@example.org,0740490185,Female,1987-07-01,Bentonchester,Australian Capital Territory,Australia,2640,Bronze,2026-05-10,True
C5BE66AFA,Nancy,Todd,amason@example.org,03-2024-4496,Female,2000-06-04,Port Anna,Western Australia,Australia,9467,Silver,2022-03-27,True
C1D7E57E0,Stephanie,Moore,michaelsantiago@example.net,0487-646-479,Female,1970-01-08,Edwardburgh,South Australia,Australia,2989,Bronze,2021-08-14,True
C1B2D981B,Jacob,Smith,smithdiana@example.org,+61 3 3403 0090,Male,1976-12-12,Derrickbury,Western Australia,Australia,2920,Gold,2025-02-17,True
CB49818F1,Crystal,Moore,kevinwyatt@example.org,03-2189-2266,Female,1966-04-27,Loriport,Queensland,Australia,2613,Bronze,2022-10-30,True
C5985D4B4,Keith,Stephens,kaylee65@example.net,6031-5841,Male,1981-02-10,Lake Micheal,Northern Territory,Australia,2049,Silver,2023-04-15,False
CB1AE89A4,Lauren,Zhang,davisanthony@example.org,08.1509.5465,Female,1989-12-17,Port Ashley,Queensland,Australia,2637,Bronze,2022-08-02,True
C6F844FD5,Carrie,Ibarra,courtneywood@example.com,29616009,Female,1968-01-14,Heathburgh,Queensland,Australia,2441,Gold,2025-11-18,True
C16FFF6F8,Andrew,Hall,mchan@example.com,08-1145-0627,Male,1964-11-17,Robertsonville,Tasmania,Australia,2469,Bronze,2025-12-12,True
CF1C5A5E2,Krista,Hogan,robert05@example.net,03 3311 1942,Female,1950-09-23,Lukeside,Western Australia,Australia,2983,Bronze,2022-06-22,True
CDAA7DE0C,Gregory,Hernandez,pagebenjamin@example.org,+61 435 599 809,Male,1945-09-20,Lake Shelbyside,Western Australia,Australia,5041,Bronze,2025-09-25,False
C50EB8A77,Jerry,Thomas,haneyjon@example.com,0410.368.345,Male,1954-10-20,South Dana,Queensland,Australia,0924,Silver,2022-06-10,True
C61BD9F6F,Kristina,Thomas,simmonsmichael@example.org,03.7625.6420,Female,1994-06-28,Ashleychester,Victoria,Australia,2222,Bronze,2022-05-09,True
CCED62A86,Jessica,Brown,karen88@example.com,02.0932.6707,Female,1980-01-19,St. Michaelside,Tasmania,Australia,2193,Bronze,2026-03-30,True
C17410678,Jennifer,Gonzalez,anthony69@example.org,02-5820-4858,Female,2003-08-10,Douglasville,Western Australia,Australia,2429,Silver,2021-09-14,True
C49A9155D,Stacey,Miller,johnsonbarbara@example.net,0495-183-501,Female,1967-04-03,Victoriamouth,Australian Capital Territory,Australia,2696,Bronze,2025-08-27,True
C806C9F93,Becky,Rubio,rhonda11@example.com,(08)73781103,Female,1996-09-26,Pittmanburgh,Australian Capital Territory,Australia,2654,Bronze,2025-07-01,True
C4800E343,Kiara,Ramirez,dsawyer@example.net,+61.2.5113.4290,Female,1954-09-20,Sullivanhaven,New South Wales,Australia,2619,Bronze,2023-02-06,True
CEDC1A86E,Amanda,Anderson,kathycollins@example.com,+61.2.0079.8276,Female,1956-01-29,Lake Elizabeth,South Australia,Australia,2619,Silver,2022-08-28,True
CF34F65CD,Candice,Rhodes,lmartin@example.org,0465.651.647,Female,1977-07-29,Port Kathleen,Queensland,Australia,9496,Bronze,2022-05-17,True
C8A3D1238,Ricky,Bender,troywalsh@example.org,0229996725,Male,1986-03-18,South Sharonmouth,Victoria,Australia,2630,Platinum,2023-01-19,True
C70049751,Jesus,Carter,cbaker@example.com,4478-4859,Male,1957-06-17,South Michellefort,Tasmania,Australia,2957,Bronze,2021-09-02,True
CB97AAE2E,Michelle,Grant,matthewcook@example.net,(02)20196528,Female,1963-04-02,Seanshire,Tasmania,Australia,5827,Bronze,2023-08-26,True
CBDAD4485,Vincent,Wilson,georgesmith@example.com,(07)-5376-1475,Male,1976-06-11,South Ryan,Victoria,Australia,0264,Bronze,2022-05-06,True
C8FC899FD,Cheyenne,Conrad,jameshansen@example.net,0441-603-402,Female,1987-01-29,Brianbury,Victoria,Australia,0818,Bronze,2021-12-11,True
C1809CE4C,Cynthia,Davila,schmidtkevin@example.org,(02)-7610-7925,Female,1972-03-30,Nathanview,Tasmania,Australia,2652,Silver,2026-02-02,True
C2F33C5C0,Eric,Long,fbrown@example.com,+61-7-6947-0760,Male,1992-02-01,West Waynebury,Victoria,Australia,3037,Gold,2023-02-24,True
CC0DE61F6,Kevin,Cunningham,david17@example.org,01649803,Male,1997-04-11,St. Travis,New South Wales,Australia,5028,Bronze,2024-04-07,True
C74D65B63,Danielle,Adams,grahamangela@example.net,+61 401 320 008,Female,1970-09-19,New Brittney,Victoria,Australia,6701,Silver,2025-10-11,True
C6FE560A7,Edwin,Martin,moralesjohn@example.org,8792.3450,Male,1949-01-25,North Mark,Tasmania,Australia,7659,Bronze,2025-03-20,True
CA97053DE,Angela,Sims,dianawilliams@example.com,+61-8-8532-6564,Female,1992-05-28,Flemingbury,Western Australia,Australia,2630,Bronze,2025-05-14,True
CC76E13C5,Julia,Ortiz,thomaseverett@example.org,(08)85082916,Female,1951-01-01,Amyside,Victoria,Australia,2588,Bronze,2026-01-10,True
CED928284,Michelle,Griffin,kellybailey@example.net,0879-8153,Female,1970-10-06,New Bradleyburgh,South Australia,Australia,2639,Bronze,2023-01-24,True
CD20D5335,Elizabeth,Vasquez,rebekah74@example.net,1658-8762,Female,1985-12-19,East Bretttown,New South Wales,Australia,2221,Silver,2025-09-13,True
CC6FDEDCF,Chelsea,Rodriguez,jacobbush@example.org,+61-465-920-268,Female,1987-08-27,Port Jeffreyberg,Northern Territory,Australia,2648,Silver,2022-12-29,True
C9826502B,Laurie,Baker,stephaniecampbell@example.org,7070-9076,Female,1957-03-20,Grayburgh,Tasmania,Australia,2614,Bronze,2021-09-09,True
C07DE4A8A,Shelley,Moore,umcguire@example.com,+61.413.074.812,Female,1993-10-17,Maxwelltown,Australian Capital Territory,Australia,2150,Bronze,2022-05-06,True
CA7944B80,Brian,Miles,holmesstephanie@example.org,0748716375,Male,2005-11-16,North Rosschester,Northern Territory,Australia,1909,Bronze,2021-11-30,True
C92BAFCF2,Chelsea,Patterson,dianejones@example.org,0712125298,Female,1981-12-14,Jeffreymouth,South Australia,Australia,2455,Bronze,2025-04-01,True
CF7A48A9E,Elizabeth,George,vpetty@example.org,(07)-5034-1255,Female,1981-07-13,Howeberg,Australian Capital Territory,Australia,2769,Bronze,2021-12-03,False
C9565C6A3,Gregory,Holland,laurengraham@example.com,+61727664566,Male,1982-08-08,North Dannytown,Australian Capital Territory,Australia,2698,Platinum,2025-10-13,True
CD65F21D2,April,Yu,tayloralexander@example.org,1194.8245,Female,1994-03-09,Heatherbury,Queensland,Australia,2910,Bronze,2025-02-10,True
C20C27BE2,Stephanie,Martinez,christian17@example.org,03-0108-3866,Female,1969-09-03,Lake Laurenland,Victoria,Australia,2656,Silver,2023-09-11,True
C10DBB3B2,John,Hansen,christina28@example.net,1761.2131,Male,1955-07-12,Rangelshire,Queensland,Australia,2903,Bronze,2023-10-07,True
C207E944D,David,Dennis,simmonsvictor@example.org,9230-1995,Male,1946-11-27,Phillipmouth,Australian Capital Territory,Australia,2920,Bronze,2025-12-10,True
C914B59D1,Heather,Buchanan,lori35@example.com,07.6442.7453,Female,1952-11-27,Nelsonfort,New South Wales,Australia,2615,Platinum,2024-01-09,True
C28D5D244,Joseph,Wilson,mholland@example.org,0483-555-872,Male,1996-02-06,West Johnnyville,Northern Territory,Australia,2926,Silver,2021-09-15,True
C01BBA72E,Gabriel,Nelson,fpeterson@example.org,+61-3-3158-2383,Male,1959-04-22,St. Ryanchester,Northern Territory,Australia,2950,Bronze,2023-10-30,True
C96C72210,Karen,Leon,karltaylor@example.net,+61.2.6746.9327,Female,1980-01-11,Port Alexander,Tasmania,Australia,2665,Bronze,2025-05-15,True
CC10CB60A,Craig,Gross,ssutton@example.net,+61 417 931 070,Male,1977-01-03,New Elaine,Tasmania,Australia,2678,Bronze,2023-10-02,True
C20E7FEDE,Louis,Garcia,jonesstacy@example.org,08 1808 4964,Male,1974-07-21,West Anitaburgh,New South Wales,Australia,2665,Silver,2025-01-01,True
C556EB3D0,Mark,Santos,amandabarnes@example.net,07 6720 0675,Male,1950-09-17,South Noahstad,Queensland,Australia,2841,Silver,2026-05-02,True
C114D8EA5,Zachary,Kim,anita11@example.org,(02)-3690-9584,Male,1967-09-04,Garciastad,New South Wales,Australia,9402,Bronze,2021-11-09,True
C41C2D40B,Michael,Garcia,noahyoung@example.org,(02)81989361,Male,2004-04-25,West Ricky,Victoria,Australia,2964,Bronze,2022-08-22,True
C7C18E8CE,Linda,Adams,orrkaren@example.org,22876670,Female,1987-04-28,Lake Michaelstad,New South Wales,Australia,2956,Silver,2026-06-10,True
C5C0EA91D,Joel,Walker,jennifer04@example.net,0305860419,Male,2003-09-17,Harveyside,Tasmania,Australia,2607,Silver,2023-08-06,True
C4CE12ABF,Peter,Matthews,vduran@example.net,03.3261.5683,Male,1963-10-14,Lake Dennis,Queensland,Australia,2495,Bronze,2023-11-10,True
C15B979DD,Jordan,Hopkins,christophergallegos@example.net,8563 0730,Male,2005-04-28,Sandrafurt,Victoria,Australia,0992,Bronze,2022-11-03,False
C693FE49C,Cindy,Bailey,samantha71@example.com,(07).6707.6355,Female,1991-04-07,Bennettbury,Queensland,Australia,8448,Bronze,2025-12-14,False
CE4CC8009,Jacqueline,Summers,emann@example.com,(02).5745.6117,Female,1948-07-27,Davidberg,Victoria,Australia,4484,Gold,2026-07-17,True
C04BAA295,Jason,Park,batesjacob@example.com,(07).2294.6662,Male,1968-07-31,Christensenburgh,South Australia,Australia,0989,Silver,2024-10-05,True
